 1  816182  703087  701002  790003  598.00   44
 1  816182  703087  701002  800003  610.00   56
 1  816182  703087  701002  810003  622.00   68
 1  816182  703087  701002  820003  639.00   80
 1  816202  703087  702294  770001  432.00   19
 1  816202  703087  702294  790003  688.00   43
 1  816202  703087  702294  800003  742.00   55
 1  816202  703087  702294  810003  703.00   67
 1  816210  703095  702361  770001  384.00   19
 1  816210  703095  702361  790003  516.00   43
 1  816210  703095  702361  800003  550.00   55
 1  816210  703095  702361  810003  680.00   67
 1  816210  703095  702361  820003  625.00   79
 1  816214  703148  702329  770001  330.00   19
 1  816214  703148  702329  780002  410.00   31
 1  816214  703148  702329  790003  570.00   43
 1  816214  703148  702329  800003  535.00   55
 1  816214  703148  702329  810003  600.00   67
 1  816214  703148  702329  820003  588.00   79
 1  816220  814013  814006  770001  434.00   21
 1  816220  814013  814006  790003  590.00   45
 1  816224  814013  814044  770001  484.00   21
 1  816224  814013  814044  780002  482.00   33
 1  816224  814013  814044  790003  690.00   45
 1  816224  814013  814044  800003  780.00   57
 1  816224  814013  814044  810003  724.00   69
 1  816228  814001  814026  770001  408.00   21
 1  816228  814001  814026  790003  612.00   45
 1  816228  814001  814026  800003  562.00   57
 1  816228  814001  814026  810003  606.00   69
 1  816228  814001  814026  820003  648.00   81
 1  816230  814013  814062  770001  408.00   20
 1  816230  814013  814062  780002  395.00   33
 1  816230  814013  814062  790003  644.00   45
 1  816230  814013  814062  800003  595.00   57
 1  816230  814013  814062  810003  752.00   69
 1  816232  814001  814046  770001  366.00   20
 1  816232  814001  814046  790003  516.00   44
 1  816232  814001  814046  800003  488.00   56
 1  816232  814001  814046  810003  492.00   68
 1  816232  814001  814046  820003  575.00   80
 1  816236  814001  814028  770001  336.00   20
 1  816236  814001  814028  780002  500.00   32
 1  816236  814001  814028  790003  520.00   44
 1  816238  814001  814060  770001  396.00   19
 1  816238  814001  814060  790003  520.00   44
 1  817506  106084  701010  781251  456.00   22
 1  817506  106084  701010  791252  530.00   33
 1  817506  106084  701010  801253  542.00   45
 1  817506  106084  701010  811253  615.00   57
 1  817506  106084  701010  821253  642.00   69
 1  817506  106084  701010  831253  720.00   81
 1  817508  106084  712638  789911  395.00   22
 1  817508  106084  712638  799912  552.00   33
 1  817508  106084  712638  809913  510.00   45
 1  817508  106084  712638  819913  596.00   57
 1  817508  106084  712638  829913  600.00   69
 1  817508  106084  712638  839913  628.00   81
 1  817510  106084  702326  781281  420.00   22
 1  817512  106168  713812  781251  414.00   22
 1  817516  106011  701036  789911  395.00   22
 1  817516  106011  701036  799912  450.00   33
 1  817516  106011  701036  809913  538.00   45
 1  817516  106011  701036  819913  579.00   57
 1  817516  106011  701036  829913  565.00   69
 1  817516  106011  701036  839913  665.00   81
 1  817518  106087  702220  781281  445.00   22
 1  817518  106087  702220  791282  486.00   33
 1  817518  106087  702220  801283  546.00   45
 1  817518  106087  702220  811283  620.00   57
 1  817518  106087  702220  821283  590.00   69
 1  817518  106087  702220  831283  645.00   81
 1  817524  815131  815188  781281  367.00   22
 1  817524  815131  815188  791282  544.00   33
 1  817524  815131  815188  801283  665.00   45
 1  817524  815131  815188  811283  630.00   57
 1  817526  106095  712449  781251  414.00   22
 1  817526  106095  712449  791252  496.00   33
 1  817530  106168  713900  789911  395.00   22
 1  817530  106168  713900  799912  390.00   33
 1  817538  106148  702345  781281  318.00   22
 1  817538  106148  702345  791282  342.00   33
 1  817544  814021  815128  781251  396.00   22
 1  817544  814021  815128  791252  564.00   33
 1  817544  814021  815128  801253  490.00   45
 1  817544  814021  815128  811253  496.00   57
 1  817550  106012  701174  781251  450.00   21
 1  817550  106012  701174  791252  460.00   33
 1  817550  106012  701174  801253  472.00   45
 1  817550  106012  701174  811253  564.00   57
 1  817550  106012  701174  821253  575.00   69
 1  817550  106012  701174  831253  557.00   81
 1  817552  106168  713840  789911  415.00   21
 1  817552  106168  713840  799912  448.00   33
 1  817556  814025  814010  789911  368.00   21
 1  817558  106148  712427  781281  416.00   21
 1  817560  106148  702207  781251  450.00   21
 1  817560  106148  702207  791252  510.00   33
 1  817562  106012  701140  789911  405.00   21
